DATAFLOW,LAST UPDATE,freq,unit,sectperf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NL,2019,0.58,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2008,0.5,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2009,0.55,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2010,0.53,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2011,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2012,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2013,0.52,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2014,0.53,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2015,0.6,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2016,0.67,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2017,0.71,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2018,0.71,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,NO,2019,0.74,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2008,0.2,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2009,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2010,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2011,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2012,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2013,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2014,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2015,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2016,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2017,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2018,0.38,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PL,2019,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2008,0.5,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2009,0.58,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2010,0.57,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2011,0.53,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2012,0.5,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2013,0.59,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2014,0.59,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2015,0.57,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2016,0.57,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2017,0.56,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2018,0.56,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,PT,2019,0.57,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2008,0.16,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2009,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2010,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2011,0.11,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2012,0.1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2013,0.08,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2014,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2015,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2016,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2017,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2018,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RO,2019,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2009,0.45,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2010,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2011,0.39,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2012,0.39,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2013,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2014,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2015,0.33,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2016,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2017,0.32,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2018,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RS,2019,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2008,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2009,0.08,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2010,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2011,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2012,0.1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2013,0.09,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2014,0.1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2015,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2017,0.1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2018,0.1,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,RU,2019,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2008,0.74,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2009,0.84,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2010,0.83,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2011,0.84,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2012,0.88,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2013,0.89,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2014,0.9,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2015,0.86,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2016,0.87,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2017,0.84,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2018,0.84,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SE,2019,0.81,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2008,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2009,0.26,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2010,0.29,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2011,0.28,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2012,0.28,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2013,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2014,0.25,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2015,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2016,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2017,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2018,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SI,2019,0.24,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2008,0.11,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2009,0.12,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2010,0.17,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2011,0.23,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2012,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2013,0.27,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2014,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2015,0.51,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2016,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2017,0.22,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2018,0.2,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,SK,2019,0.21,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2008,0.3,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2009,0.38,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2010,0.37,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2011,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2012,0.36,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2013,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2014,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2015,0.35,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2016,0.34,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2017,0.32,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2018,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,TR,2019,0.31,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2008,0.43,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2009,0.47,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2010,0.44,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2011,0.43,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2012,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2013,0.43,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2014,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2015,0.42,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2016,0.4,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2017,0.4,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2018,0.41,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,UK,2019,0.41,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2008,0.37,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2009,0.39,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2010,0.4,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2011,0.4,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2012,0.38,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2013,0.37,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2014,0.36,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2015,0.35,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2016,0.36,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2017,0.36,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,HES,US,2018,0.36,dp
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2008,0.01,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2009,0.01,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2010,0.01,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2011,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2012,0.01,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2013,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2014,0.01,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2015,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2016,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2017,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2018,0.02,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,AT,2019,0.02,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BA,2012,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BA,2013,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BA,2014,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BA,2019,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2008,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2009,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2010,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2011,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2012,0.01,b
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2013,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2014,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2015,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2016,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2017,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2018,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BE,2019,0.02,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2008,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2009,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2010,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2011,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2012,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2013,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2014,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2015,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2016,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2017,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2018,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,BG,2019,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CH,2008,0.04,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CH,2012,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CH,2015,0.05,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2008,0.04,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2009,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2010,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2011,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2012,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2013,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2014,0.08,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2015,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2016,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2017,0.06,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2018,0.07,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CY,2019,0.07,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2008,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2009,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2010,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2011,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2012,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2013,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2014,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2015,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2016,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2017,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2018,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,CZ,2019,0.01,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DE,2008,,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DE,2009,,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DE,2010,,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DE,2011,,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DE,2012,,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DE,2013,,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DE,2014,,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DE,2015,,d
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2008,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2009,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2010,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2011,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2012,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2013,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2014,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2015,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2016,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2017,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2018,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,DK,2019,0.01,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2008,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2009,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2010,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2011,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2012,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2013,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2014,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2015,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2016,0.02,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2017,0.01,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2018,0.01,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EA19,2019,0.01,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2008,0.03,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2009,0.03,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2010,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2011,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2012,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2013,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2014,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2015,0.03,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2016,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2017,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2018,0.02,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EE,2019,0.02,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2008,0.01,be
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2009,0.01,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2010,0.01,e
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2011,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2012,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2013,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2014,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2015,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2016,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2017,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2018,0.01,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,EL,2019,0.01,p
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,ES,2008,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,ES,2009,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,ES,2010,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,ES,2011,0,
ESTAT:TSC00001(1.0),10/03/21 23:00:00,A,PC_GDP,PNP,ES,2012,0,
